created_at,entry_id,field1,field2,field3,field4,field5,latitude,longitude,elevation,status
2022-12-23T17:38:10+00:00,1297,9.64000,8.93750,8.98437,967.58002,-77,,,,
2022-12-23T17:38:42+00:00,1298,9.64000,8.93750,8.97656,967.58002,-77,,,,
2022-12-23T17:39:14+00:00,1299,9.64000,8.87500,8.96875,967.56000,-77,,,,
2022-12-23T17:39:45+00:00,1300,9.63000,8.93750,8.96094,967.53998,-77,,,,
2022-12-23T17:40:17+00:00,1301,9.62000,8.87500,8.95312,967.54999,-77,,,,
2022-12-23T17:40:48+00:00,1302,9.61000,8.87500,8.96094,967.53003,-77,,,,
2022-12-23T17:41:20+00:00,1303,9.60000,8.93750,8.94531,967.46002,-77,,,,
2022-12-23T17:41:51+00:00,1304,9.60000,8.87500,8.93750,967.58002,-77,,,,
2022-12-23T17:42:23+00:00,1305,9.60000,8.87500,8.93750,967.54999,-77,,,,
2022-12-23T17:42:55+00:00,1306,9.59000,8.87500,8.93750,967.50000,-77,,,,
2022-12-23T17:43:26+00:00,1307,9.58000,8.87500,8.93750,967.53003,-77,,,,
2022-12-23T17:43:58+00:00,1308,9.58000,8.87500,8.92969,967.53003,-77,,,,
2022-12-23T17:44:29+00:00,1309,9.58000,8.87500,8.92187,967.52002,-77,,,,
2022-12-23T17:45:01+00:00,1310,9.57000,8.87500,8.91406,967.53003,-77,,,,
2022-12-23T17:45:32+00:00,1311,9.57000,8.87500,8.91406,967.53998,-77,,,,
2022-12-23T17:46:04+00:00,1312,9.58000,8.87500,8.91406,967.53003,-77,,,,
2022-12-23T17:46:37+00:00,1313,9.58000,8.87500,8.91406,967.56000,-77,,,,
2022-12-23T17:47:09+00:00,1314,9.57000,8.87500,8.91406,967.56000,-77,,,,
2022-12-23T17:47:40+00:00,1315,9.57000,8.87500,8.91406,967.53998,-77,,,,
2022-12-23T17:48:12+00:00,1316,9.57000,8.87500,8.91406,967.58002,-77,,,,
2022-12-23T17:48:43+00:00,1317,9.57000,8.87500,8.90625,967.63000,-77,,,,
2022-12-23T17:49:15+00:00,1318,9.57000,8.81250,8.91406,967.64001,-77,,,,
2022-12-23T17:49:46+00:00,1319,9.57000,8.87500,8.90625,967.64001,-77,,,,
2022-12-23T17:50:18+00:00,1320,9.57000,8.81250,8.89844,967.62000,-77,,,,
2022-12-23T17:50:49+00:00,1321,9.57000,8.87500,8.89844,967.57001,-77,,,,
2022-12-23T17:51:21+00:00,1322,9.56000,8.87500,8.89844,967.56000,-77,,,,
2022-12-23T17:51:53+00:00,1323,9.56000,8.87500,8.89844,967.60999,-77,,,,
2022-12-23T17:52:24+00:00,1324,9.55000,8.87500,8.89062,967.59998,-77,,,,
2022-12-23T17:52:56+00:00,1325,9.55000,8.81250,8.89062,967.58002,-77,,,,
2022-12-23T17:53:27+00:00,1326,9.55000,8.81250,8.89062,967.53998,-77,,,,
2022-12-23T17:53:59+00:00,1327,9.54000,8.81250,8.89062,967.58002,-77,,,,
2022-12-23T17:54:30+00:00,1328,9.54000,8.87500,8.88281,967.57001,-77,,,,
2022-12-23T17:55:02+00:00,1329,9.54000,8.87500,8.88281,967.56000,-77,,,,
2022-12-23T17:55:33+00:00,1330,9.54000,8.81250,8.88281,967.53998,-77,,,,
2022-12-23T17:56:05+00:00,1331,9.54000,8.87500,8.88281,967.59998,-77,,,,
2022-12-23T17:56:36+00:00,1332,9.54000,8.81250,8.88281,967.59998,-77,,,,
2022-12-23T17:57:08+00:00,1333,9.55000,8.81250,8.88281,967.59003,-77,,,,
2022-12-23T17:57:39+00:00,1334,9.54000,8.87500,8.88281,967.59998,-77,,,,
2022-12-23T17:58:11+00:00,1335,9.54000,8.87500,8.88281,967.59003,-77,,,,
2022-12-23T17:58:43+00:00,1336,9.54000,8.87500,8.88281,967.58002,-77,,,,
2022-12-23T17:59:14+00:00,1337,9.54000,8.81250,8.88281,967.53003,-77,,,,
2022-12-23T17:59:46+00:00,1338,9.54000,8.81250,8.89062,967.48999,-77,,,,
2022-12-23T18:00:18+00:00,1339,9.54000,8.87500,8.88281,967.47998,-77,,,,
2022-12-23T18:00:49+00:00,1340,9.54000,8.81250,8.88281,967.48999,-77,,,,
2022-12-23T18:01:21+00:00,1341,9.54000,8.81250,8.88281,967.47998,-77,,,,
2022-12-23T18:01:52+00:00,1342,9.54000,8.87500,8.88281,967.46997,-77,,,,
2022-12-23T18:02:24+00:00,1343,9.54000,8.81250,8.88281,967.44000,-77,,,,
2022-12-23T18:02:55+00:00,1344,9.54000,8.81250,8.88281,967.41998,-77,,,,
2022-12-23T18:03:27+00:00,1345,9.54000,8.81250,8.88281,967.46002,-77,,,,
2022-12-23T18:03:58+00:00,1346,9.54000,8.87500,8.88281,967.47998,-77,,,,
2022-12-23T18:04:30+00:00,1347,9.54000,8.81250,8.88281,967.45001,-77,,,,
2022-12-23T18:05:01+00:00,1348,9.54000,8.87500,8.88281,967.45001,-77,,,,
2022-12-23T18:05:33+00:00,1349,9.54000,8.87500,8.88281,967.47998,-77,,,,
2022-12-23T18:06:05+00:00,1350,9.54000,8.87500,8.88281,967.46002,-77,,,,
2022-12-23T18:06:36+00:00,1351,9.54000,8.87500,8.88281,967.46997,-77,,,,
2022-12-23T18:07:08+00:00,1352,9.54000,8.81250,8.88281,967.42999,-77,,,,
2022-12-23T18:07:40+00:00,1353,9.54000,8.81250,8.87500,967.40997,-77,,,,
2022-12-23T18:08:12+00:00,1354,9.54000,8.81250,8.87500,967.34998,-77,,,,
2022-12-23T18:08:43+00:00,1355,9.53000,8.87500,8.87500,967.34998,-77,,,,
2022-12-23T18:09:15+00:00,1356,9.53000,8.81250,8.87500,967.34998,-77,,,,
2022-12-23T18:09:47+00:00,1357,9.53000,8.87500,8.86719,967.34003,-77,,,,
2022-12-23T18:10:18+00:00,1358,9.53000,8.87500,8.86719,967.40997,-77,,,,
2022-12-23T18:10:50+00:00,1359,9.53000,8.87500,8.87500,967.34003,-77,,,,
2022-12-23T18:11:21+00:00,1360,9.53000,8.87500,8.86719,967.34003,-77,,,,
2022-12-23T18:11:53+00:00,1361,9.53000,8.81250,8.86719,967.31000,-77,,,,
2022-12-23T18:12:25+00:00,1362,9.53000,8.81250,8.85937,967.33002,-77,,,,
2022-12-23T18:12:56+00:00,1363,9.52000,8.81250,8.85937,967.31000,-77,,,,
2022-12-23T18:13:28+00:00,1364,9.52000,8.87500,8.85937,967.28998,-77,,,,
2022-12-23T18:13:59+00:00,1365,9.52000,8.87500,8.85937,967.26001,-77,,,,
2022-12-23T18:14:31+00:00,1366,9.52000,8.81250,8.85937,967.28003,-77,,,,
2022-12-23T18:15:02+00:00,1367,9.52000,8.81250,8.85937,967.27002,-77,,,,
2022-12-23T18:15:34+00:00,1368,9.52000,8.81250,8.85937,967.25000,-77,,,,
2022-12-23T18:16:05+00:00,1369,9.52000,8.81250,8.85156,967.23999,-77,,,,
2022-12-23T18:16:37+00:00,1370,9.52000,8.87500,8.85156,967.25000,-77,,,,
2022-12-23T18:17:08+00:00,1371,9.51000,8.87500,8.85156,967.21997,-77,,,,
2022-12-23T18:17:40+00:00,1372,9.51000,8.81250,8.84375,967.21997,-77,,,,
2022-12-23T18:18:12+00:00,1373,9.51000,8.81250,8.83594,967.21002,-77,,,,
2022-12-23T18:18:43+00:00,1374,9.50000,8.81250,8.82812,967.20001,-77,,,,
2022-12-23T18:19:15+00:00,1375,9.49000,8.81250,8.82812,967.17999,-77,,,,
2022-12-23T18:19:46+00:00,1376,9.49000,8.81250,8.81250,967.15002,-77,,,,
2022-12-23T18:20:18+00:00,1377,9.48000,8.87500,8.81250,967.13000,-77,,,,
2022-12-23T18:20:49+00:00,1378,9.48000,8.81250,8.81250,967.10999,-77,,,,
2022-12-23T18:21:21+00:00,1379,9.47000,8.81250,8.79687,967.06000,-77,,,,
2022-12-23T18:21:52+00:00,1380,9.46000,8.81250,8.78906,967.03003,-77,,,,
2022-12-23T18:22:24+00:00,1381,9.45000,8.81250,8.78125,967.01001,-77,,,,
2022-12-23T18:22:55+00:00,1382,9.44000,8.81250,8.77344,966.98999,-77,,,,
2022-12-23T18:23:27+00:00,1383,9.43000,8.75000,8.75000,966.96997,-77,,,,
2022-12-23T18:23:58+00:00,1384,9.41000,8.75000,8.74219,966.94000,-77,,,,
2022-12-23T18:24:30+00:00,1385,9.39000,8.75000,8.72656,966.95001,-77,,,,
2022-12-23T18:25:02+00:00,1386,9.37000,8.68750,8.70312,966.90997,-77,,,,
2022-12-23T18:25:33+00:00,1387,9.35000,8.68750,8.68750,966.91998,-77,,,,
2022-12-23T18:26:05+00:00,1388,9.33000,8.62500,8.66406,966.90002,-77,,,,
2022-12-23T18:26:36+00:00,1389,9.32000,8.68750,8.65625,966.90002,-77,,,,
2022-12-23T18:27:08+00:00,1390,9.30000,8.62500,8.63281,966.87000,-77,,,,
2022-12-23T18:27:39+00:00,1391,9.28000,8.62500,8.61719,966.87000,-77,,,,
2022-12-23T18:28:11+00:00,1392,9.27000,8.56250,8.60937,966.87000,-77,,,,
2022-12-23T18:28:42+00:00,1393,9.25000,8.62500,8.59375,966.78998,-77,,,,
2022-12-23T18:29:14+00:00,1394,9.24000,8.62500,8.57812,966.78003,-77,,,,
2022-12-23T18:29:45+00:00,1395,9.22000,8.56250,8.56250,966.70001,-77,,,,
2022-12-23T18:30:17+00:00,1396,9.21000,8.56250,8.56250,966.66998,-77,,,,
2022-12-23T18:30:49+00:00,1397,9.20000,8.56250,8.55469,966.65997,-77,,,,
2022-12-23T18:31:20+00:00,1398,9.19000,8.56250,8.53906,966.60999,-77,,,,
2022-12-23T18:31:52+00:00,1399,9.18000,8.56250,8.53125,966.58002,-77,,,,
2022-12-23T18:32:23+00:00,1400,9.17000,8.56250,8.52344,966.57001,-77,,,,
2022-12-23T18:32:55+00:00,1401,9.17000,8.50000,8.50781,966.56000,-77,,,,
2022-12-23T18:33:26+00:00,1402,9.15000,8.43750,8.48437,966.57001,-77,,,,
2022-12-23T18:33:58+00:00,1403,9.14000,8.50000,8.48437,966.57001,-77,,,,
2022-12-23T18:34:29+00:00,1404,9.13000,8.43750,8.46875,966.60999,-77,,,,
2022-12-23T18:35:01+00:00,1405,9.13000,8.50000,8.46875,966.63000,-77,,,,
2022-12-23T18:35:32+00:00,1406,9.12000,8.43750,8.45312,966.65002,-77,,,,
2022-12-23T18:36:04+00:00,1407,9.11000,8.43750,8.44531,966.65002,-77,,,,
2022-12-23T18:36:35+00:00,1408,9.11000,8.50000,8.44531,966.63000,-77,,,,
2022-12-23T18:37:08+00:00,1409,9.10000,8.43750,8.43750,966.62000,-77,,,,
2022-12-23T18:37:39+00:00,1410,9.10000,8.43750,8.42969,966.62000,-77,,,,
2022-12-23T18:38:10+00:00,1411,9.09000,8.43750,8.42187,966.63000,-77,,,,
2022-12-23T18:38:42+00:00,1412,9.09000,8.43750,8.42187,966.59998,-77,,,,
2022-12-23T18:39:14+00:00,1413,9.08000,8.43750,8.41406,966.63000,-77,,,,
2022-12-23T18:39:46+00:00,1414,9.07000,8.43750,8.41406,966.59998,-77,,,,
2022-12-23T18:40:17+00:00,1415,9.07000,8.43750,8.40625,966.54999,-77,,,,
2022-12-23T18:40:49+00:00,1416,9.07000,8.37500,8.40625,966.53003,-77,,,,
2022-12-23T18:41:20+00:00,1417,9.07000,8.37500,8.40625,966.52002,-77,,,,
2022-12-23T18:41:52+00:00,1418,9.07000,8.37500,8.39844,966.50000,-77,,,,
2022-12-23T18:42:23+00:00,1419,9.06000,8.37500,8.39844,966.50000,-77,,,,
2022-12-23T18:42:55+00:00,1420,9.06000,8.37500,8.39062,966.46002,-77,,,,
2022-12-23T18:43:26+00:00,1421,9.05000,8.37500,8.38281,966.46002,-77,,,,
2022-12-23T18:43:58+00:00,1422,9.05000,8.37500,8.38281,966.44000,-77,,,,
2022-12-23T18:44:29+00:00,1423,9.05000,8.37500,8.37500,966.44000,-77,,,,
2022-12-23T18:45:01+00:00,1424,9.04000,8.37500,8.37500,966.42999,-77,,,,
2022-12-23T18:45:32+00:00,1425,9.04000,8.37500,8.37500,966.41998,-77,,,,
2022-12-23T18:46:04+00:00,1426,9.04000,8.37500,8.36719,966.42999,-77,,,,
2022-12-23T18:46:36+00:00,1427,9.04000,8.37500,8.35937,966.39001,-77,,,,
2022-12-23T18:47:07+00:00,1428,9.03000,8.37500,8.35156,966.38000,-77,,,,
2022-12-23T18:47:39+00:00,1429,9.03000,8.37500,8.36719,966.35999,-77,,,,
2022-12-23T18:48:10+00:00,1430,9.02000,8.31250,8.35156,966.40002,-77,,,,
2022-12-23T18:48:42+00:00,1431,9.02000,8.37500,8.34375,966.37000,-77,,,,
2022-12-23T18:49:13+00:00,1432,9.01000,8.31250,8.34375,966.34003,-77,,,,
2022-12-23T18:49:45+00:00,1433,9.01000,8.31250,8.34375,966.39001,-77,,,,
2022-12-23T18:50:16+00:00,1434,9.00000,8.31250,8.33594,966.38000,-77,,,,
2022-12-23T18:50:48+00:00,1435,9.00000,8.31250,8.33594,966.38000,-77,,,,
2022-12-23T18:51:19+00:00,1436,9.00000,8.31250,8.32812,966.37000,-77,,,,
2022-12-23T18:51:51+00:00,1437,8.99000,8.31250,8.32812,966.35999,-77,,,,
2022-12-23T18:52:22+00:00,1438,8.99000,8.31250,8.32031,966.35999,-77,,,,
2022-12-23T18:52:54+00:00,1439,8.98000,8.31250,8.30469,966.35999,-77,,,,
2022-12-23T18:53:26+00:00,1440,8.98000,8.31250,8.31250,966.35999,-77,,,,
2022-12-23T18:53:57+00:00,1441,8.98000,8.31250,8.30469,966.38000,-77,,,,
2022-12-23T18:54:29+00:00,1442,8.98000,8.31250,8.30469,966.41998,-77,,,,
2022-12-23T18:55:00+00:00,1443,8.98000,8.31250,8.30469,966.42999,-77,,,,
2022-12-23T18:55:32+00:00,1444,8.97000,8.25000,8.30469,966.42999,-77,,,,
2022-12-23T18:56:03+00:00,1445,8.97000,8.31250,8.30469,966.42999,-77,,,,
2022-12-23T18:56:35+00:00,1446,8.98000,8.31250,8.31250,966.48999,-77,,,,
2022-12-23T18:57:07+00:00,1447,8.98000,8.31250,8.31250,966.53003,-77,,,,
2022-12-23T18:57:38+00:00,1448,8.98000,8.31250,8.31250,966.53003,-77,,,,
2022-12-23T18:58:10+00:00,1449,8.99000,8.31250,8.31250,966.51001,-77,,,,
2022-12-23T18:58:42+00:00,1450,8.99000,8.25000,8.31250,966.47998,-77,,,,
2022-12-23T18:59:13+00:00,1451,9.00000,8.31250,8.32031,966.50000,-77,,,,
2022-12-23T18:59:45+00:00,1452,9.00000,8.31250,8.32812,966.46002,-77,,,,
2022-12-23T19:00:16+00:00,1453,9.00000,8.31250,8.33594,966.47998,-77,,,,
2022-12-23T19:00:48+00:00,1454,9.01000,8.31250,8.34375,966.50000,-77,,,,
2022-12-23T19:01:20+00:00,1455,9.01000,8.25000,8.34375,966.51001,-77,,,,
2022-12-23T19:01:51+00:00,1456,9.02000,8.31250,8.35156,966.52002,-77,,,,
2022-12-23T19:02:23+00:00,1457,9.02000,8.31250,8.35156,966.57001,-77,,,,
2022-12-23T19:02:54+00:00,1458,9.02000,8.31250,8.35156,966.56000,-77,,,,
2022-12-23T19:03:26+00:00,1459,9.03000,8.31250,8.35937,966.59003,-77,,,,
2022-12-23T19:03:58+00:00,1460,9.03000,8.37500,8.35156,966.60999,-77,,,,
2022-12-23T19:04:29+00:00,1461,9.02000,8.31250,8.35156,966.60999,-77,,,,
2022-12-23T19:05:01+00:00,1462,9.02000,8.31250,8.35937,966.64001,-77,,,,
2022-12-23T19:05:32+00:00,1463,9.02000,8.25000,8.35156,966.65997,-77,,,,
2022-12-23T19:06:04+00:00,1464,9.02000,8.31250,8.35156,966.65002,-77,,,,
2022-12-23T19:06:35+00:00,1465,9.02000,8.31250,8.35156,966.63000,-77,,,,
2022-12-23T19:07:07+00:00,1466,9.02000,8.31250,8.35156,966.63000,-77,,,,
2022-12-23T19:07:38+00:00,1467,9.02000,8.25000,8.35937,966.63000,-77,,,,
2022-12-23T19:08:10+00:00,1468,9.02000,8.37500,8.35937,966.62000,-77,,,,
2022-12-23T19:08:41+00:00,1469,9.02000,8.31250,8.35937,966.57001,-77,,,,
2022-12-23T19:09:13+00:00,1470,9.02000,8.37500,8.35937,966.57001,-77,,,,
2022-12-23T19:09:44+00:00,1471,9.03000,8.31250,8.35937,966.52002,-77,,,,
2022-12-23T19:10:17+00:00,1472,9.03000,8.31250,8.35937,966.48999,-77,,,,
2022-12-23T19:10:49+00:00,1473,9.02000,8.31250,8.35937,966.45001,-77,,,,
2022-12-23T19:11:21+00:00,1474,9.02000,8.25000,8.35937,966.44000,-77,,,,
2022-12-23T19:11:52+00:00,1475,9.02000,8.31250,8.35156,966.40997,-77,,,,
2022-12-23T19:12:24+00:00,1476,9.02000,8.31250,8.35156,966.37000,-77,,,,
2022-12-23T19:12:55+00:00,1477,9.01000,8.31250,8.35156,966.34003,-77,,,,
2022-12-23T19:13:27+00:00,1478,9.01000,8.25000,8.34375,966.38000,-77,,,,
2022-12-23T19:13:59+00:00,1479,9.01000,8.31250,8.34375,966.31000,-77,,,,
2022-12-23T19:14:31+00:00,1480,9.00000,8.31250,8.34375,966.29999,-77,,,,
2022-12-23T19:15:02+00:00,1481,9.01000,8.25000,8.34375,966.32001,-77,,,,
2022-12-23T19:15:34+00:00,1482,9.00000,8.31250,8.33594,966.32001,-77,,,,
2022-12-23T19:16:05+00:00,1483,9.01000,8.31250,8.33594,966.33002,-77,,,,
2022-12-23T19:16:37+00:00,1484,9.00000,8.31250,8.33594,966.31000,-77,,,,
2022-12-23T19:17:09+00:00,1485,9.00000,8.31250,8.33594,966.34003,-77,,,,
2022-12-23T19:17:40+00:00,1486,9.00000,8.31250,8.33594,966.35999,-77,,,,
2022-12-23T19:18:12+00:00,1487,9.00000,8.25000,8.32812,966.38000,-77,,,,
2022-12-23T19:18:44+00:00,1488,9.01000,8.31250,8.33594,966.35999,-77,,,,
2022-12-23T19:19:15+00:00,1489,9.01000,8.31250,8.32812,966.40002,-77,,,,
2022-12-23T19:19:47+00:00,1490,9.01000,8.31250,8.33594,966.42999,-77,,,,
2022-12-23T19:20:18+00:00,1491,9.01000,8.31250,8.33594,966.46997,-77,,,,
2022-12-23T19:20:50+00:00,1492,9.01000,8.31250,8.33594,966.53003,-77,,,,
2022-12-23T19:21:21+00:00,1493,9.01000,8.31250,8.32812,966.51001,-77,,,,
2022-12-23T19:21:53+00:00,1494,9.01000,8.25000,8.33594,966.48999,-77,,,,
2022-12-23T19:22:24+00:00,1495,9.01000,8.31250,8.32812,966.46002,-77,,,,
2022-12-23T19:22:56+00:00,1496,9.01000,8.25000,8.32812,966.40997,-77,,,,
2022-12-23T19:23:27+00:00,1497,9.01000,8.25000,8.32812,966.35999,-77,,,,
2022-12-23T19:23:59+00:00,1498,9.01000,8.31250,8.33594,966.33002,-77,,,,
2022-12-23T19:24:30+00:00,1499,9.01000,8.31250,8.32812,966.27002,-77,,,,
2022-12-23T19:25:02+00:00,1500,9.01000,8.31250,8.32812,966.27002,-77,,,,
2022-12-23T19:25:34+00:00,1501,9.01000,8.31250,8.32812,966.25000,-77,,,,
2022-12-23T19:26:06+00:00,1502,9.01000,8.31250,8.33594,966.21997,-77,,,,
2022-12-23T19:26:37+00:00,1503,9.01000,8.31250,8.32812,966.25000,-77,,,,
2022-12-23T19:27:09+00:00,1504,9.01000,8.31250,8.32812,966.25000,-77,,,,
2022-12-23T19:27:41+00:00,1505,9.01000,8.31250,8.32812,966.27002,-77,,,,
2022-12-23T19:28:12+00:00,1506,9.02000,8.31250,8.33594,966.31000,-77,,,,
2022-12-23T19:28:44+00:00,1507,9.02000,8.31250,8.33594,966.35999,-77,,,,
2022-12-23T19:29:15+00:00,1508,9.01000,8.31250,8.33594,966.45001,-77,,,,
2022-12-23T19:29:47+00:00,1509,9.02000,8.31250,8.33594,966.46997,-77,,,,
2022-12-23T19:30:19+00:00,1510,9.01000,8.31250,8.33594,966.51001,-77,,,,
2022-12-23T19:30:51+00:00,1511,9.01000,8.31250,8.33594,966.45001,-77,,,,
2022-12-23T19:31:23+00:00,1512,9.01000,8.31250,8.33594,966.45001,-77,,,,
2022-12-23T19:31:54+00:00,1513,9.01000,8.31250,8.34375,966.44000,-77,,,,
2022-12-23T19:32:26+00:00,1514,9.01000,8.25000,8.33594,966.46002,-77,,,,
2022-12-23T19:32:57+00:00,1515,9.01000,8.31250,8.33594,966.42999,-77,,,,
2022-12-23T19:33:29+00:00,1516,9.01000,8.31250,8.33594,966.44000,-77,,,,
2022-12-23T19:34:00+00:00,1517,9.01000,8.31250,8.32812,966.40002,-77,,,,
2022-12-23T19:34:32+00:00,1518,9.00000,8.31250,8.32812,966.37000,-77,,,,
2022-12-23T19:35:03+00:00,1519,9.00000,8.31250,8.32812,966.35999,-77,,,,
2022-12-23T19:35:35+00:00,1520,9.00000,8.31250,8.32031,966.32001,-77,,,,
2022-12-23T19:36:07+00:00,1521,9.00000,8.31250,8.32031,966.33002,-77,,,,
2022-12-23T19:36:38+00:00,1522,8.99000,8.31250,8.32031,966.28998,-77,,,,
2022-12-23T19:37:09+00:00,1523,8.99000,8.31250,8.31250,966.27002,-77,,,,
2022-12-23T19:37:41+00:00,1524,8.99000,8.31250,8.31250,966.28003,-77,,,,
2022-12-23T19:38:13+00:00,1525,8.99000,8.31250,8.31250,966.26001,-77,,,,
2022-12-23T19:38:45+00:00,1526,8.98000,8.31250,8.30469,966.25000,-77,,,,
2022-12-23T19:39:16+00:00,1527,8.99000,8.25000,8.31250,966.26001,-77,,,,
2022-12-23T19:39:48+00:00,1528,8.99000,8.25000,8.31250,966.25000,-77,,,,
2022-12-23T19:40:19+00:00,1529,8.99000,8.25000,8.31250,966.22998,-77,,,,
2022-12-23T19:40:51+00:00,1530,9.00000,8.25000,8.31250,966.22998,-77,,,,
2022-12-23T19:41:22+00:00,1531,8.99000,8.25000,8.32031,966.21002,-77,,,,
2022-12-23T19:41:54+00:00,1532,9.00000,8.25000,8.32031,966.20001,-77,,,,
2022-12-23T19:42:26+00:00,1533,8.99000,8.25000,8.32031,966.13000,-77,,,,
2022-12-23T19:42:57+00:00,1534,8.99000,8.25000,8.31250,966.12000,-77,,,,
2022-12-23T19:43:29+00:00,1535,8.99000,8.25000,8.31250,966.12000,-77,,,,
2022-12-23T19:44:00+00:00,1536,8.99000,8.25000,8.32031,966.13000,-77,,,,
2022-12-23T19:44:32+00:00,1537,9.00000,8.25000,8.31250,966.14001,-77,,,,
2022-12-23T19:45:03+00:00,1538,8.99000,8.31250,8.32031,966.17999,-77,,,,
2022-12-23T19:45:35+00:00,1539,9.00000,8.31250,8.32031,966.15997,-77,,,,
2022-12-23T19:46:06+00:00,1540,9.00000,8.31250,8.32031,966.17999,-77,,,,
2022-12-23T19:46:38+00:00,1541,9.00000,8.31250,8.32031,966.20001,-77,,,,
2022-12-23T19:47:10+00:00,1542,9.00000,8.31250,8.32031,966.23999,-77,,,,
2022-12-23T19:47:42+00:00,1543,9.00000,8.25000,8.32031,966.23999,-77,,,,
2022-12-23T19:48:13+00:00,1544,9.00000,8.31250,8.32031,966.28003,-77,,,,
2022-12-23T19:48:45+00:00,1545,9.00000,8.25000,8.32031,966.31000,-77,,,,
2022-12-23T19:49:16+00:00,1546,9.01000,8.25000,8.32812,966.33002,-77,,,,
2022-12-27T18:32:02+00:00,1547,26.40000,15.37500,15.56250,631.01001,-75,,,,
2022-12-27T18:32:33+00:00,1548,16.19000,15.37500,15.59375,987.44000,-75,,,,
2022-12-27T18:33:26+00:00,1549,26.40000,15.43750,15.46875,631.01001,-78,,,,
2022-12-27T18:33:58+00:00,1550,15.81000,15.31250,15.19531,987.53998,-78,,,,
2022-12-27T18:34:29+00:00,1551,15.37000,15.12500,14.84375,987.59998,-78,,,,
2022-12-27T18:35:01+00:00,1552,14.85000,14.87500,14.36719,987.53003,-78,,,,
2022-12-27T18:35:33+00:00,1553,14.31000,14.56250,13.85937,987.63000,-78,,,,
2022-12-27T18:36:04+00:00,1554,13.69000,14.12500,13.34375,987.60999,-78,,,,
2022-12-27T18:36:36+00:00,1555,13.14000,13.75000,12.83594,987.63000,-78,,,,
2022-12-27T18:37:07+00:00,1556,12.62000,13.31250,12.35156,987.59003,-78,,,,
2022-12-27T18:37:39+00:00,1557,12.09000,12.87500,11.85937,987.64001,-78,,,,
2022-12-27T18:38:10+00:00,1558,11.61000,12.43750,11.38281,987.69000,-78,,,,
2022-12-27T18:38:42+00:00,1559,11.18000,11.93750,10.95312,987.70001,-78,,,,
2022-12-27T18:39:13+00:00,1560,10.71000,11.56250,10.52344,987.60999,-78,,,,
2022-12-27T18:39:45+00:00,1561,10.33000,11.12500,10.12500,987.66998,-78,,,,
2022-12-27T18:40:16+00:00,1562,9.98000,10.75000,9.75781,987.67999,-78,,,,
2022-12-27T18:40:48+00:00,1563,9.65000,10.31250,9.40625,987.70001,-78,,,,
2022-12-27T18:41:19+00:00,1564,9.31000,10.06250,9.08594,987.72998,-78,,,,
2022-12-27T18:41:51+00:00,1565,9.03000,9.68750,8.77344,987.66998,-78,,,,
2022-12-27T18:42:23+00:00,1566,8.77000,9.31250,8.50000,987.64001,-78,,,,
2022-12-27T18:42:54+00:00,1567,8.53000,9.06250,8.23437,987.71002,-78,,,,
2022-12-27T18:43:26+00:00,1568,8.28000,8.81250,7.99219,987.70001,-78,,,,
2022-12-27T18:43:57+00:00,1569,8.09000,8.50000,7.75781,987.77002,-78,,,,
2022-12-27T18:44:29+00:00,1570,7.88000,8.25000,7.54687,987.76001,-78,,,,
2022-12-27T18:45:01+00:00,1571,7.72000,8.00000,7.34375,987.76001,-78,,,,
2022-12-27T18:45:32+00:00,1572,7.55000,7.81250,7.16406,987.76001,-78,,,,
2022-12-27T18:46:04+00:00,1573,7.40000,7.56250,6.98437,987.77002,-78,,,,
2022-12-27T18:46:35+00:00,1574,7.25000,7.37500,6.83594,987.73999,-78,,,,
2022-12-27T18:47:07+00:00,1575,7.12000,7.25000,6.69531,987.71997,-78,,,,
2022-12-27T18:47:38+00:00,1576,7.01000,7.06250,6.55469,987.72998,-78,,,,
2022-12-27T18:48:10+00:00,1577,6.90000,6.93750,6.43750,987.70001,-78,,,,
2022-12-27T18:48:41+00:00,1578,6.80000,6.75000,6.31250,987.72998,-78,,,,
2022-12-27T18:49:13+00:00,1579,6.69000,6.62500,6.20312,987.71002,-78,,,,
2022-12-27T18:49:44+00:00,1580,6.61000,6.50000,6.10156,987.71997,-78,,,,
2022-12-27T18:50:16+00:00,1581,6.53000,6.43750,6.00781,987.76001,-78,,,,
2022-12-27T18:50:48+00:00,1582,6.46000,6.25000,5.92187,987.75000,-78,,,,
2022-12-27T18:51:19+00:00,1583,6.38000,6.12500,5.84375,987.77002,-78,,,,
2022-12-27T18:51:51+00:00,1584,6.32000,6.06250,5.76562,987.78003,-78,,,,
2022-12-27T18:52:22+00:00,1585,6.25000,6.00000,5.69531,987.79999,-78,,,,
2022-12-27T18:52:54+00:00,1586,6.20000,5.93750,5.63281,987.78003,-78,,,,
2022-12-27T18:53:25+00:00,1587,6.15000,5.87500,5.57031,987.78003,-78,,,,
2022-12-27T18:53:57+00:00,1588,6.11000,5.75000,5.51562,987.82001,-78,,,,
2022-12-27T18:54:28+00:00,1589,6.06000,5.68750,5.46094,987.78003,-78,,,,
2022-12-27T18:55:00+00:00,1590,6.03000,5.62500,5.42187,987.81000,-78,,,,
2022-12-27T18:55:32+00:00,1591,5.99000,5.56250,5.37500,987.84998,-78,,,,
2022-12-27T18:56:03+00:00,1592,5.95000,5.50000,5.32812,987.81000,-78,,,,
2022-12-27T18:56:35+00:00,1593,5.91000,5.50000,5.28125,987.79999,-78,,,,
